Date,Time,Station,Temperature,Humidity,Pressure,Wind_Speed,Wind_Direction_Deg,Wind_Direction_Label,Rainfall
2026-07-03,23:02:16,Uppal SPCB,23.77,84,1003,9.68,265,W,0.0
2026-07-03,23:02:16,Zoo Park SPCB,23.44,84,1003,9.75,263,W,0.0
2026-07-04,22:56:53,Balanagar SPCB,22.75,82,1002,9.78,261,W,0.0
2026-07-04,22:56:53,HITEC City,22.31,83,1002,10.18,261,W,0.0
2026-07-04,22:56:53,IDA Pashamylaram SPCB,22.49,84,1002,10.24,260,W,0.0
2026-07-04,22:56:53,Sanathnagar SPCB,22.75,82,1002,9.78,261,W,0.0
2026-07-04,22:56:53,US Consulate,22.3,83,1002,10.29,261,W,0.0
2026-07-04,22:56:53,Uppal SPCB,23.12,81,1002,10.06,263,W,0.0
2026-07-04,22:56:53,Zoo Park SPCB,22.75,82,1002,10.63,263,W,0.0
2026-07-05,22:59:51,Balanagar SPCB,23.64,79,1002,9.2,253,W,0.0
2026-07-05,22:59:51,HITEC City,23.18,80,1002,9.41,252,W,0.0
2026-07-05,22:59:51,IDA Pashamylaram SPCB,23.11,83,1002,9.85,249,W,0.0
2026-07-05,22:59:51,Sanathnagar SPCB,23.64,79,1002,9.2,253,W,0.0
2026-07-05,22:59:51,US Consulate,23.15,81,1002,9.49,252,W,0.0
2026-07-05,22:59:51,Uppal SPCB,24.11,78,1002,9.59,255,W,0.0
2026-07-05,22:59:51,Zoo Park SPCB,23.71,80,1002,9.76,252,W,0.0
2026-07-06,23:05:47,Balanagar SPCB,24.43,79,1002,8.74,243,SW,0.0
2026-07-06,23:05:47,HITEC City,23.9,80,1002,8.9,241,SW,0.0
2026-07-06,23:05:47,IDA Pashamylaram SPCB,24.06,82,1003,8.94,238,SW,0.0
2026-07-06,23:05:47,Sanathnagar SPCB,24.43,79,1002,8.74,243,SW,0.0
2026-07-06,23:05:47,US Consulate,23.87,81,1003,8.93,240,SW,0.0
2026-07-06,23:05:47,Uppal SPCB,24.77,78,1002,9.02,243,SW,0.0
2026-07-06,23:05:47,Zoo Park SPCB,24.23,81,1003,9.33,240,SW,0.0
2026-07-07,23:00:03,Balanagar SPCB,24.05,79,1004,8.17,245,SW,0.0
2026-07-07,23:00:03,HITEC City,23.57,80,1004,8.03,244,SW,0.0
2026-07-07,23:00:03,IDA Pashamylaram SPCB,23.71,81,1004,7.97,240,SW,0.0
2026-07-07,23:00:03,Sanathnagar SPCB,24.05,79,1004,8.17,245,SW,0.0
2026-07-07,23:00:03,US Consulate,23.55,80,1005,7.97,244,SW,0.0
2026-07-07,23:00:03,Uppal SPCB,24.37,78,1004,8.66,248,W,0.0
2026-07-07,23:00:03,Zoo Park SPCB,23.89,80,1005,8.32,246,SW,0.0
2026-07-08,23:05:48,Balanagar SPCB,24.85,80,1005,6.36,258,W,0.0
2026-07-08,23:05:48,HITEC City,24.34,81,1005,6.38,257,W,0.0
2026-07-08,23:05:48,IDA Pashamylaram SPCB,24.19,84,1005,6.32,254,W,0.0
2026-07-08,23:05:48,Sanathnagar SPCB,24.85,80,1005,6.36,258,W,0.0
2026-07-08,23:05:48,US Consulate,24.29,82,1005,6.37,257,W,0.0
2026-07-08,23:05:48,Uppal SPCB,25.15,79,1005,6.9,259,W,0.0
2026-07-08,23:05:48,Zoo Park SPCB,24.74,81,1005,6.67,257,W,0.0
2026-07-09,23:10:09,Balanagar SPCB,25.4,76,1007,6.02,277,W,0.0
2026-07-09,23:10:09,HITEC City,24.77,77,1007,6.08,276,W,0.0
2026-07-09,23:10:09,IDA Pashamylaram SPCB,24.53,80,1007,6.02,273,W,0.0
2026-07-09,23:10:09,Sanathnagar SPCB,25.4,76,1007,6.02,277,W,0.0
2026-07-09,23:10:09,US Consulate,24.67,78,1007,6.12,276,W,0.0
2026-07-09,23:10:09,Uppal SPCB,25.91,75,1006,6.21,277,W,0.0
2026-07-09,23:10:09,Zoo Park SPCB,25.23,78,1007,6.03,276,W,0.0
2026-07-10,22:58:12,Balanagar SPCB,25.34,76,1007,6.28,282,W,0.0
2026-07-10,22:58:12,HITEC City,24.7,77,1007,6.43,280,W,0.0
2026-07-10,22:58:12,IDA Pashamylaram SPCB,24.7,79,1007,6.25,277,W,0.0
2026-07-10,22:58:12,Sanathnagar SPCB,25.34,76,1007,6.28,282,W,0.0
2026-07-10,22:58:12,US Consulate,24.62,78,1007,6.48,279,W,0.0
2026-07-10,22:58:12,Uppal SPCB,25.79,75,1007,6.46,282,W,0.0
2026-07-10,22:58:12,Zoo Park SPCB,25.06,77,1007,6.66,280,W,0.0
2026-07-11,22:45:25,Balanagar SPCB,25.06,73,1006,6.45,272,W,0.0
2026-07-11,22:45:25,HITEC City,24.37,75,1006,6.51,271,W,0.0
2026-07-11,22:45:25,IDA Pashamylaram SPCB,24.22,77,1006,6.32,267,W,0.0
2026-07-11,22:45:25,Sanathnagar SPCB,25.06,73,1006,6.45,272,W,0.0
2026-07-11,22:45:25,US Consulate,24.26,76,1006,6.52,271,W,0.0
2026-07-11,22:45:25,Uppal SPCB,25.52,72,1005,6.77,273,W,0.0
2026-07-11,22:45:25,Zoo Park SPCB,24.81,75,1006,6.75,272,W,0.0
2026-07-12,22:46:03,Balanagar SPCB,25.31,71,1005,5.9,274,W,0.0
2026-07-12,22:46:03,HITEC City,24.64,72,1005,5.9,272,W,0.0
2026-07-12,22:46:03,IDA Pashamylaram SPCB,24.51,75,1005,5.78,269,W,0.0
2026-07-12,22:46:03,Sanathnagar SPCB,25.31,71,1005,5.9,274,W,0.0
2026-07-12,22:46:03,US Consulate,24.55,73,1005,5.89,272,W,0.0
2026-07-12,22:46:03,Uppal SPCB,25.62,70,1005,6.27,273,W,0.0
2026-07-12,22:46:03,Zoo Park SPCB,24.92,73,1005,6.11,272,W,0.0
2026-07-13,22:55:09,Balanagar SPCB,26.77,60,1006,6.17,290,W,0.0
2026-07-13,22:55:09,HITEC City,26.04,62,1006,6.11,289,W,0.0
2026-07-13,22:55:09,IDA Pashamylaram SPCB,25.85,64,1006,5.96,291,W,0.0
2026-07-13,22:55:09,Sanathnagar SPCB,26.77,60,1006,6.17,290,W,0.0
2026-07-13,22:55:09,US Consulate,25.91,62,1006,6.09,289,W,0.0
2026-07-13,22:55:09,Uppal SPCB,27.16,59,1005,6.47,288,W,0.0
2026-07-13,22:55:09,Zoo Park SPCB,26.31,62,1006,6.28,287,W,0.0
2026-07-14,22:55:40,Balanagar SPCB,26.55,55,1007,5.79,285,W,0.0
2026-07-14,22:55:40,HITEC City,25.95,57,1007,5.75,286,W,0.0
2026-07-14,22:55:40,IDA Pashamylaram SPCB,25.7,60,1007,5.64,284,W,0.0
2026-07-14,22:55:40,Sanathnagar SPCB,26.55,55,1007,5.79,285,W,0.0
2026-07-14,22:55:40,US Consulate,25.87,57,1007,5.72,286,W,0.0
2026-07-14,22:55:40,Uppal SPCB,27.05,54,1006,6.05,285,W,0.0
2026-07-14,22:55:40,Zoo Park SPCB,26.37,56,1007,5.74,285,W,0.0
2026-07-15,22:57:05,Balanagar SPCB,26.05,61,1007,5.69,286,W,0.0
2026-07-15,22:57:05,HITEC City,25.54,62,1007,5.66,285,W,0.0
2026-07-15,22:57:05,IDA Pashamylaram SPCB,25.62,64,1007,5.72,282,W,0.0
2026-07-15,22:57:05,Sanathnagar SPCB,26.05,61,1007,5.69,286,W,0.0
2026-07-15,22:57:05,US Consulate,25.51,63,1007,5.67,284,W,0.0
2026-07-15,22:57:05,Uppal SPCB,26.28,61,1007,5.92,285,W,0.0
2026-07-15,22:57:05,Zoo Park SPCB,25.8,63,1007,5.67,282,W,0.0
2026-07-16,22:55:57,Balanagar SPCB,24.19,77,1007,6.25,268,W,0.0
2026-07-16,22:55:57,HITEC City,23.49,79,1007,6.32,267,W,0.0
2026-07-16,22:55:57,IDA Pashamylaram SPCB,23.32,83,1007,6.26,256,W,0.0
2026-07-16,22:55:57,Sanathnagar SPCB,24.19,77,1007,6.25,268,W,0.0
2026-07-16,22:55:57,US Consulate,23.37,80,1007,6.34,266,W,0.0
2026-07-16,22:55:57,Uppal SPCB,24.9,75,1007,6.56,271,W,0.0
2026-07-16,22:55:57,Zoo Park SPCB,24.16,77,1007,6.59,269,W,0.0
2026-07-17,22:48:43,Balanagar SPCB,24.42,80,1007,6.26,279,W,0.0
2026-07-17,22:48:43,HITEC City,23.89,81,1007,6.26,277,W,0.0
2026-07-17,22:48:43,IDA Pashamylaram SPCB,24.12,81,1007,5.81,279,W,0.0
2026-07-17,22:48:43,Sanathnagar SPCB,24.42,80,1007,6.26,279,W,0.0
2026-07-17,22:48:43,US Consulate,23.86,81,1007,6.21,276,W,0.0
2026-07-17,22:48:43,Uppal SPCB,24.67,80,1006,6.59,276,W,0.0
2026-07-17,22:48:43,Zoo Park SPCB,24.11,82,1007,6.59,272,W,0.0
2026-07-18,22:47:26,Balanagar SPCB,23.48,81,1007,5.29,285,W,0.0
2026-07-18,22:47:26,HITEC City,23,82,1007,5.32,286,W,0.0
2026-07-18,22:47:26,IDA Pashamylaram SPCB,22.82,85,1007,5.03,283,W,0.0
2026-07-18,22:47:26,Sanathnagar SPCB,23.48,81,1007,5.29,285,W,0.0
2026-07-18,22:47:26,US Consulate,22.94,82,1007,5.32,286,W,0.0
2026-07-18,22:47:26,Uppal SPCB,23.96,80,1007,5.7,283,W,0.0
2026-07-18,22:47:26,Zoo Park SPCB,23.65,81,1007,5.57,285,W,0.0
2026-07-19,22:50:45,Balanagar SPCB,22.66,90,1006,5.79,283,W,0.0
2026-07-19,22:50:45,HITEC City,22.23,91,1007,5.62,285,W,0.0
2026-07-19,22:50:45,IDA Pashamylaram SPCB,21.93,95,1007,5.09,279,W,0.0
2026-07-19,22:50:45,Sanathnagar SPCB,22.66,90,1006,5.79,283,W,0.0
2026-07-19,22:50:45,US Consulate,22.18,91,1007,5.53,285,W,0.0
2026-07-19,22:50:45,Uppal SPCB,23.23,88,1006,6.21,283,W,0.0
2026-07-19,22:50:45,Zoo Park SPCB,22.93,88,1007,5.9,285,W,0.0
2026-07-20,22:59:22,Balanagar SPCB,23.59,87,1006,6.39,271,W,0.65
2026-07-20,22:59:22,HITEC City,23.22,87,1007,6.41,271,W,1.83
2026-07-20,22:59:22,IDA Pashamylaram SPCB,23.3,88,1007,6.13,267,W,3.55
2026-07-20,22:59:22,Sanathnagar SPCB,23.59,87,1006,6.39,271,W,0.65
2026-07-20,22:59:22,US Consulate,23.22,87,1007,6.42,271,W,1.78
2026-07-20,22:59:22,Uppal SPCB,24.04,85,1006,6.88,273,W,0.0
2026-07-20,22:59:22,Zoo Park SPCB,23.78,85,1006,6.71,273,W,0.17
2026-07-21,22:55:08,Zoo Park SPCB,22.91,86,1007,6.9,264,W,0.65
2026-07-21,22:55:08,Balanagar SPCB,23.02,85,1006,6.82,266,W,0.42
2026-07-21,22:55:08,HITEC City,22.63,85,1007,6.85,265,W,0.42
2026-07-21,22:55:08,IDA Pashamylaram SPCB,22.71,85,1007,7.01,263,W,0.13
2026-07-21,22:55:08,Sanathnagar SPCB,23.02,85,1006,6.82,266,W,0.43
2026-07-21,22:55:08,US Consulate,22.64,85,1007,6.88,265,W,0.37
2026-07-21,22:55:08,Uppal SPCB,23.14,86,1006,7.02,266,W,0.0
2026-07-22,23:01:36,Balanagar SPCB,22.51,82,1006,7.26,247,SW,0.0
2026-07-22,23:01:36,HITEC City,22.05,83,1006,6.95,246,SW,0.0
2026-07-22,23:01:36,IDA Pashamylaram SPCB,22,85,1006,7.06,244,SW,0.0
2026-07-22,23:01:36,Sanathnagar SPCB,22.51,82,1006,7.26,247,SW,0.0
2026-07-22,23:01:36,US Consulate,22.03,84,1006,6.86,245,SW,0.0
2026-07-22,23:01:36,Uppal SPCB,23.02,81,1006,7.28,246,SW,0.0
2026-07-22,23:01:36,Zoo Park SPCB,22.57,85,1006,6.75,243,SW,0.0
2026-07-23,22:54:56,Balanagar SPCB,23.49,71,1006,8.58,243,SW,0.0
2026-07-23,22:54:56,HITEC City,22.95,72,1006,8.49,241,SW,0.0
2026-07-23,22:54:56,IDA Pashamylaram SPCB,22.74,76,1006,8.14,234,SW,0.0
2026-07-23,22:54:56,Sanathnagar SPCB,23.49,71,1006,8.58,243,SW,0.0
2026-07-23,22:54:56,US Consulate,22.89,73,1006,8.42,240,SW,0.0
2026-07-23,22:54:56,Uppal SPCB,23.91,69,1005,9.07,246,SW,0.0
2026-07-23,22:54:56,Zoo Park SPCB,23.35,72,1006,8.96,242,SW,0.0
2026-07-24,22:59:55,Balanagar SPCB,22.96,76,1005,7.01,260,W,0.0
2026-07-24,22:59:55,HITEC City,22.45,78,1006,6.95,258,W,0.0
2026-07-24,22:59:55,IDA Pashamylaram SPCB,22.37,81,1006,6.7,253,W,0.0
2026-07-24,22:59:55,Sanathnagar SPCB,22.96,76,1005,7.01,260,W,0.0
2026-07-24,22:59:55,US Consulate,22.41,78,1006,6.9,257,W,0.0
2026-07-24,22:59:55,Uppal SPCB,23.39,75,1005,7.53,261,W,0.0
2026-07-24,22:59:55,Zoo Park SPCB,22.86,77,1006,7.39,257,W,0.0
2026-07-25,22:54:27,Balanagar SPCB,23.92,81,1005,6.42,264,W,0.0
2026-07-25,22:54:27,HITEC City,23.34,82,1005,6.5,263,W,0.0
2026-07-25,22:54:27,IDA Pashamylaram SPCB,23.13,85,1005,6.45,256,W,0.0
2026-07-25,22:54:27,Sanathnagar SPCB,23.92,81,1005,6.42,264,W,0.0
2026-07-25,22:54:27,US Consulate,23.26,83,1005,6.52,262,W,0.0
2026-07-25,22:54:27,Uppal SPCB,24.45,79,1005,7.02,265,W,0.0
2026-07-25,22:54:27,Zoo Park SPCB,23.92,81,1005,6.96,263,W,0.0
2026-07-26,22:57:46,Balanagar SPCB,24.12,81,1005,6.89,269,W,0.0
2026-07-26,22:57:46,HITEC City,23.6,82,1005,7.17,268,W,0.0
2026-07-26,22:57:46,IDA Pashamylaram SPCB,23.54,84,1005,7.58,264,W,0.0
2026-07-26,22:57:46,Sanathnagar SPCB,24.12,81,1005,6.89,269,W,0.0
2026-07-26,22:57:46,US Consulate,23.55,82,1005,7.29,268,W,0.0
2026-07-26,22:57:46,Uppal SPCB,24.62,80,1005,6.97,269,W,0.0
2026-07-26,22:57:46,Zoo Park SPCB,24.12,81,1005,7.17,267,W,0.0
2026-07-27,23:00:06,Balanagar SPCB,23.42,86,1004,6.62,269,W,0.0
2026-07-27,23:00:06,HITEC City,22.94,86,1004,6.81,268,W,0.0
2026-07-27,23:00:06,IDA Pashamylaram SPCB,23.13,87,1004,6.87,265,W,0.0
2026-07-27,23:00:06,Sanathnagar SPCB,23.42,86,1004,6.62,269,W,0.0
2026-07-27,23:00:06,US Consulate,22.93,86,1004,6.88,267,W,0.0
2026-07-27,23:00:06,Uppal SPCB,23.79,85,1003,7.07,269,W,0.0
2026-07-27,23:00:06,Zoo Park SPCB,23.29,86,1004,7.1,266,W,0.0
2026-07-28,22:56:30,Balanagar SPCB,22.73,91,1002,7.53,270,W,0.33
2026-07-28,22:56:30,HITEC City,22.4,90,1002,7.49,270,W,0.34
2026-07-28,22:56:30,IDA Pashamylaram SPCB,22.69,91,1002,7.34,267,W,0.0
2026-07-28,22:56:30,Sanathnagar SPCB,22.73,91,1002,7.53,270,W,0.33
2026-07-28,22:56:30,US Consulate,22.44,91,1002,7.48,269,W,0.35
2026-07-28,22:56:30,Uppal SPCB,23.15,89,1002,7.93,271,W,0.24
2026-07-28,22:56:30,Zoo Park SPCB,22.95,90,1002,7.68,269,W,0.25
2026-07-29,22:58:33,Balanagar SPCB,22.43,92,1000,7.57,264,W,2.82
2026-07-29,22:58:33,HITEC City,22.11,92,1000,7.71,264,W,3.07
2026-07-29,22:58:33,IDA Pashamylaram SPCB,22.46,92,1000,7.7,262,W,1.15
2026-07-29,22:58:33,Sanathnagar SPCB,22.43,92,1000,7.57,264,W,2.82
2026-07-29,22:58:33,US Consulate,22.15,92,1000,7.75,264,W,2.73
2026-07-29,22:58:33,Uppal SPCB,22.77,92,1000,8.25,265,W,1.28
2026-07-29,22:58:33,Zoo Park SPCB,22.62,91,1000,8.14,265,W,3.65
2026-07-30,23:05:14,Balanagar SPCB,23.42,86,999,8.18,248,W,0.0
2026-07-30,23:05:14,HITEC City,23,87,999,8.5,248,W,0.1
2026-07-30,23:05:14,IDA Pashamylaram SPCB,22.96,89,999,9.04,248,W,0.0
2026-07-30,23:05:14,Sanathnagar SPCB,23.42,86,999,8.18,248,W,0.0
2026-07-30,23:05:14,US Consulate,22.99,87,999,8.62,248,W,0.12
2026-07-30,23:05:14,Uppal SPCB,23.94,85,999,8.06,248,W,0.0
2026-07-30,23:05:14,Zoo Park SPCB,23.57,86,999,8.62,247,SW,0.0
2026-07-31,22:58:28,Balanagar SPCB,23.09,86,1003,5.78,245,SW,0.0
2026-07-31,22:58:28,HITEC City,22.66,87,1003,6.03,244,SW,0.0
2026-07-31,22:58:28,IDA Pashamylaram SPCB,22.8,89,1003,6.08,242,SW,0.0
2026-07-31,22:58:28,Sanathnagar SPCB,23.09,86,1003,5.78,245,SW,0.0
2026-07-31,22:58:28,US Consulate,22.65,87,1003,6.08,244,SW,0.0
2026-07-31,22:58:28,Uppal SPCB,23.48,85,1003,6.3,248,W,0.0
2026-07-31,22:58:28,Zoo Park SPCB,23.1,86,1003,6.53,243,SW,0.0
2026-08-01,22:54:02,Balanagar SPCB,23.71,82,1005,5.88,266,W,0.0
2026-08-01,22:54:02,HITEC City,23.19,83,1005,5.85,264,W,0.0
2026-08-01,22:54:02,IDA Pashamylaram SPCB,23.13,85,1005,5.63,259,W,0.0
2026-08-01,22:54:02,Sanathnagar SPCB,23.71,82,1005,5.88,266,W,0.0
2026-08-01,22:54:02,US Consulate,23.14,83,1005,5.81,263,W,0.0
2026-08-01,22:54:02,Uppal SPCB,24.11,80,1005,6.35,267,W,0.0
2026-08-01,22:54:02,Zoo Park SPCB,23.6,83,1005,6.19,262,W,0.0
2026-08-02,22:54:59,Balanagar SPCB,24.13,84,1006,5.27,277,W,0.0
2026-08-02,22:54:59,HITEC City,23.6,85,1006,5.32,275,W,0.0
2026-08-02,22:54:59,IDA Pashamylaram SPCB,23.57,88,1006,5.23,273,W,0.0
2026-08-02,22:54:59,Sanathnagar SPCB,24.13,84,1006,5.27,277,W,0.0
2026-08-02,22:54:59,US Consulate,23.55,85,1006,5.36,275,W,0.0
2026-08-02,22:54:59,Uppal SPCB,24.73,81,1006,5.71,276,W,0.0
2026-08-02,22:54:59,Zoo Park SPCB,24.25,83,1006,5.58,272,W,0.0
2026-08-03,22:58:19,Balanagar SPCB,24.44,82,1007,5.47,291,W,0.15
2026-08-03,22:58:19,HITEC City,23.84,84,1007,5.47,290,W,0.22
2026-08-03,22:58:19,IDA Pashamylaram SPCB,23.63,87,1007,5.19,290,W,0.21
2026-08-03,22:58:19,Sanathnagar SPCB,24.44,82,1007,5.47,291,W,0.15
2026-08-03,22:58:19,US Consulate,23.77,85,1007,5.47,290,W,0.22
2026-08-03,22:58:19,Uppal SPCB,24.76,82,1007,5.72,290,W,0.0
2026-08-03,22:58:19,Zoo Park SPCB,24.15,84,1007,5.57,287,W,0.0
2026-08-04,23:02:03,Balanagar SPCB,24,85,1006,5.63,273,W,0.0
2026-08-04,23:02:03,HITEC City,23.43,86,1006,5.73,272,W,0.0
2026-08-04,23:02:03,IDA Pashamylaram SPCB,23.37,89,1006,5.75,269,W,0.0
2026-08-04,23:02:03,Sanathnagar SPCB,24,85,1006,5.63,273,W,0.0
2026-08-04,23:02:03,US Consulate,23.37,87,1006,5.78,272,W,0.0
2026-08-04,23:02:03,Uppal SPCB,24.39,84,1005,5.84,274,W,0.0
2026-08-04,23:02:03,Zoo Park SPCB,23.78,86,1006,5.75,273,W,0.0
2026-08-05,22:56:43,Balanagar SPCB,23.76,85,1005,5.78,271,W,0.0
2026-08-05,22:56:43,HITEC City,23.16,87,1005,5.81,269,W,0.0
2026-08-05,22:56:43,IDA Pashamylaram SPCB,23.05,90,1005,5.73,265,W,0.0
2026-08-05,22:56:43,Sanathnagar SPCB,23.76,85,1005,5.78,271,W,0.0
2026-08-05,22:56:43,US Consulate,23.09,88,1005,5.83,268,W,0.0
2026-08-05,22:56:43,Uppal SPCB,24.28,84,1005,6.12,270,W,0.0
2026-08-05,22:56:43,Zoo Park SPCB,23.62,86,1005,6,267,W,0.0
2026-08-06,23:56:47,Balanagar SPCB,23.38,87,1004,6.34,283,W,0.0
2026-08-06,23:56:47,HITEC City,22.93,87,1005,6.27,281,W,0.0
2026-08-06,23:56:47,IDA Pashamylaram SPCB,22.96,89,1005,5.9,279,W,0.19
2026-08-06,23:56:47,Sanathnagar SPCB,23.38,87,1004,6.34,283,W,0.0
2026-08-06,23:56:47,US Consulate,22.92,87,1005,6.23,281,W,0.0
2026-08-06,23:56:47,Uppal SPCB,23.74,85,1004,7.04,283,W,0.0
2026-08-06,23:56:47,Zoo Park SPCB,23.35,86,1005,6.78,279,W,0.0
2026-08-07,22:32:57,Balanagar SPCB,23.54,85,1005,5.51,291,W,0.12
2026-08-07,22:32:57,HITEC City,23.13,86,1005,5.51,288,W,0.1
2026-08-07,22:32:57,IDA Pashamylaram SPCB,23.07,87,1005,5.47,284,W,0.0
2026-08-07,22:32:57,Sanathnagar SPCB,23.54,85,1005,5.51,291,W,0.12
2026-08-07,22:32:57,US Consulate,23.1,86,1005,5.49,287,W,0.0
2026-08-07,22:32:57,Uppal SPCB,24.11,83,1005,5.97,290,W,0.0
2026-08-07,22:32:57,Zoo Park SPCB,23.7,85,1005,5.84,286,W,0.0
2026-08-08,22:27:00,Balanagar SPCB,23.93,83,1005,5.04,279,W,0.0
2026-08-08,22:27:00,HITEC City,23.33,84,1006,5.12,276,W,0.0
2026-08-08,22:27:00,IDA Pashamylaram SPCB,23.26,87,1006,5.12,275,W,0.0
2026-08-08,22:27:00,Sanathnagar SPCB,23.93,83,1005,5.04,279,W,0.0
2026-08-08,22:27:00,US Consulate,23.26,85,1006,5.17,276,W,0.0
2026-08-08,22:27:00,Uppal SPCB,24.37,81,1005,5.39,279,W,0.0
2026-08-08,22:27:00,Zoo Park SPCB,23.74,85,1006,5.3,275,W,0.0
2026-08-09,22:29:00,Balanagar SPCB,24.33,81,1005,5.1,270,W,0.0
2026-08-09,22:29:00,HITEC City,23.74,83,1005,5.22,269,W,0.0
2026-08-09,22:29:00,IDA Pashamylaram SPCB,23.41,87,1005,4.87,264,W,0.0
2026-08-09,22:29:00,Sanathnagar SPCB,24.33,81,1005,5.1,270,W,0.0
2026-08-09,22:29:00,US Consulate,23.64,83,1005,5.21,268,W,0.0
2026-08-09,22:29:00,Uppal SPCB,25.01,78,1005,5.34,272,W,0.0
2026-08-09,22:29:00,Zoo Park SPCB,24.38,81,1005,5.56,269,W,0.0
2026-08-10,22:35:26,Balanagar SPCB,24.05,78,1005,3.97,276,W,0.0
2026-08-10,22:35:26,HITEC City,23.46,80,1005,3.99,274,W,0.0
2026-08-10,22:35:26,IDA Pashamylaram SPCB,23.23,84,1005,3.77,268,W,0.0
2026-08-10,22:35:26,Sanathnagar SPCB,24.05,78,1005,3.97,276,W,0.0
2026-08-10,22:35:26,US Consulate,23.4,81,1005,3.98,273,W,0.0
2026-08-10,22:35:26,Uppal SPCB,24.49,77,1005,4.24,275,W,0.0
2026-08-10,22:35:26,Zoo Park SPCB,23.84,80,1005,4.26,272,W,0.0
2026-08-11,22:39:19,Balanagar SPCB,23.78,84,1005,5.83,262,W,0.0
2026-08-11,22:39:19,HITEC City,23.31,85,1005,5.99,261,W,0.0
2026-08-11,22:39:19,IDA Pashamylaram SPCB,23.28,87,1005,6.03,256,W,0.0
2026-08-11,22:39:19,Sanathnagar SPCB,23.78,84,1005,5.83,262,W,0.0
2026-08-11,22:39:19,US Consulate,23.29,85,1005,6.05,260,W,0.0
2026-08-11,22:39:19,Uppal SPCB,24.32,83,1005,6.23,262,W,0.0
2026-08-11,22:39:19,Zoo Park SPCB,23.8,84,1005,6.14,260,W,0.0
2026-08-12,22:38:11,Balanagar SPCB,24.47,85,1008,5.36,270,W,0.0
2026-08-12,22:38:11,HITEC City,24.16,86,1008,5.38,269,W,0.0
2026-08-12,22:38:11,IDA Pashamylaram SPCB,22.93,87,1008,5.24,265,W,0.0
2026-08-12,22:38:11,Sanathnagar SPCB,24.41,85,1008,5.36,270,W,0.0
2026-08-12,22:38:11,US Consulate,24.27,86,1008,5.4,268,W,0.0
2026-08-12,22:38:11,Uppal SPCB,24.79,84,1008,5.69,269,W,0.0
2026-08-12,22:38:11,Zoo Park SPCB,24.65,88,1008,4.12,260,W,0.0
2026-08-13,22:39:14,Balanagar SPCB,24.89,76,1008,16.632,0,N,0.0
2026-08-13,22:39:14,HITEC City,24.58,76,1008,5.42,280,W,0.0
2026-08-13,22:39:14,IDA Pashamylaram SPCB,22.95,83,1008,5.13,275,W,0.0
2026-08-13,22:39:14,Sanathnagar SPCB,24.83,76,1008,16.632,0,N,0.0
2026-08-13,22:39:14,US Consulate,24.69,76,1008,5.44,279,W,0.0
2026-08-13,22:39:14,Uppal SPCB,25.21,76,1008,16.632,0,N,0.0
2026-08-13,22:39:14,Zoo Park SPCB,25.07,76,1008,6.69,280,W,0.0
2026-08-14,22:20:24,Balanagar SPCB,25.11,79,1009,21.504,0,N,0.0
2026-08-14,22:20:24,HITEC City,24.8,79,1009,6.44,269,W,0.0
2026-08-14,22:20:24,IDA Pashamylaram SPCB,23.28,83,1008,5.98,267,W,0.0
2026-08-14,22:20:24,Sanathnagar SPCB,25.06,79,1009,21.504,0,N,0.0
2026-08-14,22:20:24,US Consulate,24.91,79,1009,6.46,269,W,0.0
2026-08-14,22:20:24,Uppal SPCB,25.44,79,1009,21.504,0,N,0.0
2026-08-14,22:20:24,Zoo Park SPCB,25.3,79,1009,6.69,270,W,0.0
2026-08-15,22:18:35,Balanagar SPCB,23.47,88,1008,6.71,275,W,0.0
2026-08-15,22:18:35,HITEC City,23.16,89,1009,6.73,275,W,0.0
2026-08-15,22:18:35,IDA Pashamylaram SPCB,24.76,87,1008,6.36,271,W,0.0
2026-08-15,22:18:35,Sanathnagar SPCB,23.41,88,1008,6.71,275,W,0.0
2026-08-15,22:18:35,US Consulate,23.27,89,1009,6.72,275,W,0.0
2026-08-15,22:18:35,Uppal SPCB,23.79,88,1009,7.17,276,W,0.0
2026-08-15,22:18:35,Zoo Park SPCB,23.65,94,1009,5.14,260,W,0.0
2026-08-16,22:18:44,Balanagar SPCB,24.47,81,1009,6.43,268,W,0.0
2026-08-16,22:18:44,HITEC City,24.16,82,1010,6.63,266,W,0.0
2026-08-16,22:18:44,IDA Pashamylaram SPCB,24.8,82,1009,6.66,263,W,0.0
2026-08-16,22:18:44,Sanathnagar SPCB,24.41,81,1009,6.43,268,W,0.0
2026-08-16,22:18:44,US Consulate,24.27,82,1010,6.7,266,W,0.0
2026-08-16,22:18:44,Uppal SPCB,24.79,81,1010,6.83,268,W,0.0
2026-08-16,22:18:44,Zoo Park SPCB,24.65,83,1010,5.66,260,W,0.0
2026-08-17,22:22:10,Balanagar SPCB,24.83,74,1010,5.61,276,W,0.0
2026-08-17,22:22:10,HITEC City,24.52,74,1011,5.59,274,W,0.0
2026-08-17,22:22:10,IDA Pashamylaram SPCB,23.2,78,1010,5.23,270,W,0.0
2026-08-17,22:22:10,Sanathnagar SPCB,24.77,74,1010,5.61,276,W,0.0
2026-08-17,22:22:10,US Consulate,24.63,74,1011,5.59,273,W,0.0
2026-08-17,22:22:10,Uppal SPCB,25.16,74,1011,5.86,275,W,0.0
2026-08-17,22:22:10,Zoo Park SPCB,25.01,74,1011,6.17,260,W,0.0
